Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Sales_Value,OOS_Status,OOS_Percentage,DOI,FIFO_Priority,Replenishment_Status
2022-01-02,S004,P0018,Furniture,West,101,94,104,169.09,5,Sunny,0,163.21,Winter,0,87,15894.46,In Stock,,1.07,Normal,Sufficient
2022-01-02,S004,P0019,Clothing,West,124,124,162,66.93,5,Sunny,0,79.53,Winter,0,148,8299.32,In Stock,,1.00,Normal,Sufficient
2022-01-02,S004,P0020,Furniture,West,238,56,0,114.9,5,Sunny,0,133.94,Winter,0,53,6434.4,In Stock,,4.25,Normal,Sufficient
2022-01-02,S005,P0001,Groceries,North,107,81,0,11.7,0,Snowy,0,10.06,Winter,0,75,947.7,In Stock,,1.32,Normal,Sufficient
2022-01-02,S005,P0002,Electronics,North,0,0,0,40.81,10,Snowy,0,38.43,Winter,0,106,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-02,S005,P0003,Toys,North,102,87,109,29.13,10,Snowy,0,28.91,Winter,0,100,2534.31,In Stock,,1.17,Normal,Sufficient
2022-01-02,S005,P0004,Groceries,North,166,77,109,7.79,10,Snowy,0,7.23,Winter,0,119,599.83,In Stock,,2.16,Normal,Sufficient
2022-01-02,S005,P0005,Groceries,North,61,61,0,15.31,10,Snowy,0,13.22,Winter,0,95,933.91,In Stock,,1.00,Normal,Sufficient
2022-01-02,S005,P0006,Groceries,North,221,122,540,56.83,10,Snowy,0,60.46,Winter,0,116,6933.26,In Stock,,1.81,Normal,Sufficient
2022-01-02,S005,P0007,Groceries,North,223,3,0,56.72,0,Snowy,0,64.26,Winter,0,4,170.16,In Stock,,74.33,Normal,Sufficient
2022-01-02,S005,P0008,Groceries,North,64,64,103,58.77,10,Snowy,0,55.01,Winter,0,94,3761.28,In Stock,,1.00,Normal,Sufficient
2022-01-02,S005,P0009,Groceries,North,211,80,0,103.03,0,Snowy,0,88.63,Winter,0,104,8242.4,In Stock,,2.64,Normal,Sufficient
2022-01-02,S005,P0010,Groceries,North,0,0,629,72.29,10,Snowy,1,64.1,Winter,0,182,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-02,S005,P0011,Electronics,North,203,51,260,57.17,20,Snowy,1,64.73,Winter,0,62,2915.67,In Stock,,3.98,Normal,Sufficient
2022-01-02,S005,P0012,Furniture,North,159,117,439,131.02,10,Snowy,1,157.89,Winter,0,110,15329.34,In Stock,,1.36,Normal,Sufficient
2022-01-02,S005,P0013,Groceries,North,63,63,319,75.5,5,Snowy,0,89.57,Winter,0,118,4756.5,In Stock,,1.00,Normal,Sufficient
2022-01-02,S005,P0014,Furniture,North,130,47,0,160.24,5,Snowy,0,152.98,Winter,0,65,7531.28,In Stock,,2.77,Normal,Sufficient
2022-01-02,S005,P0015,Groceries,North,24,24,192,45.46,15,Snowy,1,49.28,Winter,0,118,1091.04,In Stock,,1.00,Normal,Sufficient
2022-01-02,S005,P0016,Toys,North,72,72,209,35.13,0,Snowy,0,34.06,Winter,0,81,2529.36,In Stock,,1.00,Normal,Sufficient
2022-01-02,S005,P0017,Toys,North,143,61,0,31.63,5,Snowy,0,35.51,Winter,0,60,1929.43,In Stock,,2.34,Normal,Sufficient
2022-01-02,S005,P0018,Clothing,North,177,177,239,28.59,10,Snowy,0,27.16,Winter,0,211,5060.43,In Stock,,1.00,Normal,Sufficient
2022-01-02,S005,P0019,Furniture,North,160,37,113,119.41,10,Snowy,0,139.55,Winter,0,61,4418.17,In Stock,,4.32,Normal,Sufficient
2022-01-02,S005,P0020,Toys,North,157,56,0,26.62,10,Snowy,0,23.56,Winter,0,68,1490.72,In Stock,,2.80,Normal,Sufficient
2022-01-03,S001,P0001,Electronics,North,274,142,229,68.55,15,Snowy,1,80.73,Winter,0,132,9734.1,In Stock,,1.93,Normal,Sufficient
2022-01-03,S001,P0002,Clothing,North,133,92,118,78.32,0,Snowy,0,77.58,Winter,0,137,7205.44,In Stock,,1.45,Normal,Sufficient
2022-01-03,S001,P0003,Clothing,North,3,3,0,51.3,10,Snowy,1,56,Winter,0,106,153.9,In Stock,,1.00,Normal,Sufficient
2022-01-03,S001,P0004,Electronics,North,114,55,0,91.74,5,Snowy,0,105.94,Winter,0,63,5045.7,In Stock,,2.07,Normal,Sufficient
2022-01-03,S001,P0005,Groceries,North,0,0,761,58.17,25,Snowy,1,57.29,Winter,0,172,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S001,P0006,Toys,North,72,72,281,36.37,15,Snowy,1,36.01,Winter,0,92,2618.64,In Stock,,1.00,Normal,Sufficient
2022-01-03,S001,P0007,Groceries,North,0,0,0,23.81,5,Snowy,0,25.21,Winter,0,101,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S001,P0008,Electronics,North,165,56,0,42.35,0,Snowy,0,38.38,Winter,0,64,2371.6,In Stock,,2.95,Normal,Sufficient
2022-01-03,S001,P0009,Clothing,North,140,88,109,98.1,0,Snowy,0,86.64,Winter,0,109,8632.8,In Stock,,1.59,Normal,Sufficient
2022-01-03,S001,P0010,Furniture,North,17,17,0,138.64,0,Snowy,0,124.61,Winter,0,82,2356.88,In Stock,,1.00,Normal,Sufficient
2022-01-03,S001,P0011,Furniture,North,154,62,0,152.23,10,Snowy,0,175.99,Winter,0,86,9438.26,In Stock,,2.48,Normal,Sufficient
2022-01-03,S001,P0012,Groceries,North,215,165,0,88.83,20,Snowy,1,97.64,Winter,0,201,14656.95,In Stock,,1.30,Normal,Sufficient
2022-01-03,S001,P0013,Toys,North,183,47,0,29.75,0,Snowy,0,35.18,Winter,0,64,1398.25,In Stock,,3.89,Normal,Sufficient
2022-01-03,S001,P0014,Groceries,North,50,50,0,81.49,5,Snowy,0,79.61,Winter,0,134,4074.5,In Stock,,1.00,Normal,Sufficient
2022-01-03,S001,P0015,Toys,North,130,92,80,16.43,0,Snowy,0,14.9,Winter,0,86,1511.56,In Stock,,1.41,Normal,Sufficient
2022-01-03,S001,P0016,Groceries,North,0,0,553,45.61,15,Snowy,1,40.77,Winter,0,193,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S001,P0017,Toys,North,86,59,94,22.74,0,Snowy,0,21.56,Winter,0,80,1341.66,In Stock,,1.46,Normal,Sufficient
2022-01-03,S001,P0018,Groceries,North,186,134,115,72.12,0,Snowy,0,65.71,Winter,0,137,9664.08,In Stock,,1.39,Normal,Sufficient
2022-01-03,S001,P0019,Furniture,North,185,48,0,104.22,10,Snowy,0,95.66,Winter,0,68,5002.56,In Stock,,3.85,Normal,Sufficient
2022-01-03,S001,P0020,Furniture,North,137,85,0,94.75,25,Snowy,1,86.97,Winter,0,77,8053.75,In Stock,,1.61,Normal,Sufficient
2022-01-03,S002,P0001,Groceries,South,0,0,0,84.32,20,Cloudy,1,92.33,Winter,0,189,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S002,P0002,Toys,South,205,64,166,33.62,5,Cloudy,0,30.87,Winter,0,100,2151.68,In Stock,,3.20,Normal,Sufficient
2022-01-03,S002,P0003,Groceries,South,0,0,0,69.5,10,Cloudy,1,79.43,Winter,0,84,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S002,P0004,Groceries,South,9,9,0,37.8,0,Cloudy,0,37.38,Winter,0,53,340.2,In Stock,,1.00,Normal,Sufficient
2022-01-03,S002,P0005,Electronics,South,0,0,0,103.86,10,Cloudy,1,91.4,Winter,0,150,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S002,P0006,Clothing,South,140,140,172,67.06,25,Cloudy,1,64.59,Winter,0,184,9388.4,In Stock,,1.00,Normal,Sufficient
2022-01-03,S002,P0007,Toys,South,49,49,300,27.9,0,Cloudy,0,33.63,Winter,0,89,1367.1,In Stock,,1.00,Normal,Sufficient
2022-01-03,S002,P0008,Groceries,South,153,126,155,30.53,0,Cloudy,0,36.87,Winter,0,154,3846.78,In Stock,,1.21,Normal,Sufficient
2022-01-03,S002,P0009,Groceries,South,260,134,0,68.23,10,Cloudy,0,64.5,Winter,0,145,9142.82,In Stock,,1.94,Normal,Sufficient
2022-01-03,S002,P0010,Groceries,South,139,116,107,86.08,10,Cloudy,0,81.12,Winter,0,105,9985.28,In Stock,,1.20,Normal,Sufficient
2022-01-03,S002,P0011,Groceries,South,22,22,0,109.82,0,Cloudy,0,124.57,Winter,0,144,2416.04,In Stock,,1.00,Normal,Sufficient
2022-01-03,S002,P0012,Electronics,South,44,44,0,70.05,20,Cloudy,1,59.81,Winter,0,158,3082.2,In Stock,,1.00,Normal,Sufficient
2022-01-03,S002,P0013,Groceries,South,14,14,0,18.11,10,Cloudy,0,21.08,Winter,0,70,253.54,In Stock,,1.00,Normal,Sufficient
2022-01-03,S002,P0014,Electronics,South,0,0,0,125.35,10,Cloudy,0,120.17,Winter,0,113,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S002,P0015,Clothing,South,0,0,0,74.64,10,Cloudy,0,83.24,Winter,0,158,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S002,P0016,Clothing,South,323,113,0,69.5,25,Cloudy,1,74.88,Winter,0,109,7853.5,In Stock,,2.86,Normal,Sufficient
2022-01-03,S002,P0017,Toys,South,18,18,0,20.44,0,Cloudy,0,23.47,Winter,0,87,367.92,In Stock,,1.00,Normal,Sufficient
2022-01-03,S002,P0018,Clothing,South,156,96,121,29.14,10,Cloudy,0,24.82,Winter,0,127,2797.44,In Stock,,1.63,Normal,Sufficient
2022-01-03,S002,P0019,Clothing,South,16,16,0,96.98,5,Cloudy,0,109.82,Winter,0,145,1551.68,In Stock,,1.00,Normal,Sufficient
2022-01-03,S002,P0020,Furniture,South,6,6,0,82.98,25,Cloudy,1,73.24,Winter,0,22,497.88,In Stock,,1.00,Normal,Sufficient
2022-01-03,S003,P0001,Toys,East,193,117,316,18.83,10,Cloudy,1,20.46,Winter,0,168,2203.11,In Stock,,1.65,Normal,Sufficient
2022-01-03,S003,P0002,Groceries,East,59,59,0,60.46,0,Cloudy,0,57.57,Winter,0,104,3567.14,In Stock,,1.00,Normal,Sufficient
2022-01-03,S003,P0003,Electronics,East,162,162,197,102.13,10,Cloudy,1,118.42,Winter,0,175,16545.06,In Stock,,1.00,Normal,Sufficient
2022-01-03,S003,P0004,Groceries,East,42,42,0,20.88,10,Cloudy,0,24.94,Winter,0,99,876.96,In Stock,,1.00,Normal,Sufficient
2022-01-03,S003,P0005,Toys,East,154,48,0,17.78,15,Cloudy,1,21.3,Winter,0,72,853.44,In Stock,,3.21,Normal,Sufficient
2022-01-03,S003,P0006,Toys,East,147,27,0,28.63,15,Cloudy,1,25.6,Winter,0,40,773.01,In Stock,,5.44,Normal,Sufficient
2022-01-03,S003,P0007,Groceries,East,0,0,0,16.06,5,Cloudy,0,19.09,Winter,0,109,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S003,P0008,Clothing,East,115,114,0,123.69,10,Cloudy,0,119.72,Winter,0,134,14100.66,In Stock,,1.01,Normal,Sufficient
2022-01-03,S003,P0009,Groceries,East,138,126,156,56.93,10,Cloudy,0,48.4,Winter,0,131,7173.18,In Stock,,1.10,Normal,Sufficient
2022-01-03,S003,P0010,Groceries,East,132,127,173,52.41,5,Cloudy,0,48.68,Winter,0,200,6656.07,In Stock,,1.04,Normal,Sufficient
2022-01-03,S003,P0011,Electronics,East,293,62,0,105.49,5,Cloudy,0,125.46,Winter,0,65,6540.38,In Stock,,4.73,Normal,Sufficient
2022-01-03,S003,P0012,Furniture,East,137,137,306,93.48,25,Cloudy,1,98.69,Winter,0,148,12806.76,In Stock,,1.00,Normal,Sufficient
2022-01-03,S003,P0013,Groceries,East,0,0,681,94.01,0,Cloudy,0,89.45,Winter,0,166,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S003,P0014,Groceries,East,192,64,244,89.29,5,Cloudy,0,95.52,Winter,0,95,5714.56,In Stock,,3.00,Normal,Sufficient
2022-01-03,S003,P0015,Groceries,East,0,0,0,81.54,0,Cloudy,0,91.17,Winter,0,47,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S003,P0016,Electronics,East,86,86,0,87.62,25,Cloudy,1,76.74,Winter,0,127,7535.32,In Stock,,1.00,Normal,Sufficient
2022-01-03,S003,P0017,Furniture,East,114,51,0,114.31,0,Cloudy,0,127.68,Winter,0,58,5829.81,In Stock,,2.24,Normal,Sufficient
2022-01-03,S003,P0018,Furniture,East,168,43,0,125.69,5,Cloudy,0,151.98,Winter,0,70,5404.67,In Stock,,3.91,Normal,Sufficient
2022-01-03,S003,P0019,Groceries,East,95,95,139,65.05,0,Cloudy,0,58.48,Winter,0,134,6179.75,In Stock,,1.00,Normal,Sufficient
2022-01-03,S003,P0020,Clothing,East,149,149,753,77.03,20,Cloudy,1,84.13,Winter,0,184,11477.47,In Stock,,1.00,Normal,Sufficient
2022-01-03,S004,P0001,Groceries,West,0,0,0,12.83,15,Sunny,1,15.38,Winter,0,207,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S004,P0002,Groceries,West,95,75,0,18.58,10,Sunny,0,17.47,Winter,0,88,1393.5,In Stock,,1.27,Normal,Sufficient
2022-01-03,S004,P0003,Furniture,West,0,0,374,126.27,20,Sunny,1,149.23,Winter,0,111,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S004,P0004,Groceries,West,60,54,229,55,0,Sunny,0,52.98,Winter,0,90,2970,In Stock,,1.11,Normal,Sufficient
2022-01-03,S004,P0005,Clothing,West,152,125,123,71.68,15,Sunny,1,63.8,Winter,0,125,8960,In Stock,,1.22,Normal,Sufficient
2022-01-03,S004,P0006,Groceries,West,171,92,0,29.24,25,Sunny,1,33.69,Winter,0,118,2690.08,In Stock,,1.86,Normal,Sufficient
2022-01-03,S004,P0007,Groceries,West,0,0,0,29.23,0,Sunny,0,28.51,Winter,0,88,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S004,P0008,Furniture,West,194,86,0,98.36,10,Sunny,0,96.97,Winter,0,89,8458.96,In Stock,,2.26,Normal,Sufficient
2022-01-03,S004,P0009,Clothing,West,0,0,0,128.21,0,Sunny,0,149.55,Winter,0,129,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S004,P0010,Groceries,West,0,0,0,25.38,10,Sunny,0,26.82,Winter,0,124,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S004,P0011,Clothing,West,5,5,0,69.83,10,Sunny,0,66.82,Winter,0,166,349.15,In Stock,,1.00,Normal,Sufficient
2022-01-03,S004,P0012,Electronics,West,94,94,163,114.62,25,Sunny,1,112.97,Winter,0,173,10774.28,In Stock,,1.00,Normal,Sufficient
2022-01-03,S004,P0013,Groceries,West,0,0,0,22.69,0,Sunny,0,19.79,Winter,0,113,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S004,P0014,Furniture,West,122,61,0,151.73,10,Sunny,0,148.19,Winter,0,62,9255.53,In Stock,,2.00,Normal,Sufficient
2022-01-03,S004,P0015,Furniture,West,135,67,0,85,10,Sunny,0,97.01,Winter,0,67,5695,In Stock,,2.01,Normal,Sufficient
2022-01-03,S004,P0016,Furniture,West,14,14,365,116.65,10,Sunny,1,139.43,Winter,0,102,1633.1,In Stock,,1.00,Normal,Sufficient
2022-01-03,S004,P0017,Clothing,West,217,98,144,105,5,Sunny,0,120.75,Winter,0,136,10290,In Stock,,2.21,Normal,Sufficient
2022-01-03,S004,P0018,Furniture,West,111,111,133,185.13,10,Sunny,0,183.17,Winter,0,133,20549.43,In Stock,,1.00,Normal,Sufficient
2022-01-03,S004,P0019,Clothing,West,162,82,0,55.99,0,Sunny,0,67.46,Winter,0,75,4591.18,In Stock,,1.98,Normal,Sufficient
2022-01-03,S004,P0020,Furniture,West,182,71,204,111.07,25,Sunny,1,95.71,Winter,0,95,7885.97,In Stock,,2.56,Normal,Sufficient
2022-01-03,S005,P0001,Groceries,North,224,98,190,10.87,15,Snowy,1,11.79,Winter,0,117,1065.26,In Stock,,2.29,Normal,Sufficient
2022-01-03,S005,P0002,Electronics,North,0,0,0,38.42,10,Snowy,0,41.22,Winter,0,104,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S005,P0003,Toys,North,124,99,141,29.53,10,Snowy,1,33,Winter,0,120,2923.47,In Stock,,1.25,Normal,Sufficient
2022-01-03,S005,P0004,Groceries,North,198,48,0,6.37,10,Snowy,0,6.14,Winter,0,60,305.76,In Stock,,4.13,Normal,Sufficient
2022-01-03,S005,P0005,Groceries,North,344,126,0,15.19,20,Snowy,1,14.86,Winter,0,130,1913.94,In Stock,,2.73,Normal,Sufficient
2022-01-03,S005,P0006,Groceries,North,99,99,0,57.2,20,Snowy,1,66.25,Winter,0,159,5662.8,In Stock,,1.00,Normal,Sufficient
2022-01-03,S005,P0007,Groceries,North,220,57,136,77.66,5,Snowy,0,76.61,Winter,0,81,4426.62,In Stock,,3.86,Normal,Sufficient
2022-01-03,S005,P0008,Groceries,North,103,38,58,54.45,5,Snowy,0,50.65,Winter,0,58,2069.1,In Stock,,2.71,Normal,Sufficient
2022-01-03,S005,P0009,Groceries,North,131,69,0,98.97,0,Snowy,0,104.66,Winter,0,108,6828.93,In Stock,,1.90,Normal,Sufficient
2022-01-03,S005,P0010,Groceries,North,0,0,0,67.22,10,Snowy,0,74.94,Winter,0,174,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S005,P0011,Electronics,North,152,73,0,75.78,10,Snowy,0,72.22,Winter,0,93,5531.94,In Stock,,2.08,Normal,Sufficient
2022-01-03,S005,P0012,Furniture,North,42,42,0,143.23,10,Snowy,1,138.45,Winter,0,122,6015.66,In Stock,,1.00,Normal,Sufficient
2022-01-03,S005,P0013,Groceries,North,0,0,0,74.98,0,Snowy,0,83.33,Winter,0,100,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S005,P0014,Furniture,North,83,83,319,178.05,0,Snowy,0,202.29,Winter,0,95,14778.15,In Stock,,1.00,Normal,Sufficient
2022-01-03,S005,P0015,Groceries,North,203,80,0,50.38,5,Snowy,0,54.94,Winter,0,116,4030.4,In Stock,,2.54,Normal,Sufficient
2022-01-03,S005,P0016,Toys,North,0,0,614,41.54,10,Snowy,1,36.53,Winter,0,171,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-03,S005,P0017,Toys,North,82,82,130,40.18,0,Snowy,0,45.01,Winter,0,115,3294.76,In Stock,,1.00,Normal,Sufficient
2022-01-03,S005,P0018,Clothing,North,239,65,0,18.73,10,Snowy,0,16.1,Winter,0,67,1217.45,In Stock,,3.68,Normal,Sufficient
2022-01-03,S005,P0019,Furniture,North,123,78,0,129.42,5,Snowy,0,137.11,Winter,0,68,10094.76,In Stock,,1.58,Normal,Sufficient
2022-01-03,S005,P0020,Toys,North,101,50,73,25.7,10,Snowy,1,27.74,Winter,0,72,1285,In Stock,,2.02,Normal,Sufficient
2022-01-04,S001,P0001,Electronics,North,132,42,0,61.66,10,Snowy,0,54.88,Winter,0,67,2589.72,In Stock,,3.14,Normal,Sufficient
2022-01-04,S001,P0002,Clothing,North,159,113,102,69.87,0,Snowy,0,81.54,Winter,0,116,7895.31,In Stock,,1.41,Normal,Sufficient
2022-01-04,S001,P0003,Clothing,North,0,0,0,46.51,20,Snowy,1,41.33,Winter,0,96,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S001,P0004,Electronics,North,242,58,0,88.09,5,Snowy,0,100.36,Winter,0,52,5109.22,In Stock,,4.17,Normal,Sufficient
2022-01-04,S001,P0005,Groceries,North,0,0,0,52.34,20,Snowy,1,61.75,Winter,0,129,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S001,P0006,Toys,North,0,0,0,37.81,10,Snowy,0,32.55,Winter,0,86,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S001,P0007,Groceries,North,0,0,0,25.59,20,Snowy,1,30.25,Winter,0,185,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S001,P0008,Electronics,North,109,109,141,43.67,10,Snowy,0,48.84,Winter,0,119,4760.03,In Stock,,1.00,Normal,Sufficient
2022-01-04,S001,P0009,Clothing,North,161,88,115,81.46,15,Snowy,1,70.34,Winter,0,101,7168.48,In Stock,,1.83,Normal,Sufficient
2022-01-04,S001,P0010,Furniture,North,0,0,0,133.12,0,Snowy,0,125.09,Winter,0,71,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S001,P0011,Furniture,North,356,54,0,151.43,10,Snowy,0,148.93,Winter,0,70,8177.22,In Stock,,6.59,Normal,Sufficient
2022-01-04,S001,P0012,Groceries,North,447,65,0,75.21,10,Snowy,1,87.92,Winter,0,101,4888.65,In Stock,,6.88,Normal,Sufficient
2022-01-04,S001,P0013,Toys,North,136,79,147,28.99,25,Snowy,1,25.69,Winter,0,126,2290.21,In Stock,,1.72,Normal,Sufficient
2022-01-04,S001,P0014,Groceries,North,479,147,368,76.99,10,Snowy,1,73.32,Winter,0,133,11317.53,In Stock,,3.26,Normal,Sufficient
2022-01-04,S001,P0015,Toys,North,118,81,74,15.01,0,Snowy,0,16.1,Winter,0,75,1215.81,In Stock,,1.46,Normal,Sufficient
2022-01-04,S001,P0016,Groceries,North,372,100,0,40.46,0,Snowy,0,47.46,Winter,0,111,4046,In Stock,,3.72,Normal,Sufficient
2022-01-04,S001,P0017,Toys,North,121,59,0,18.23,10,Snowy,1,21.61,Winter,0,62,1075.57,In Stock,,2.05,Normal,Sufficient
2022-01-04,S001,P0018,Groceries,North,167,63,117,57.88,10,Snowy,1,51.61,Winter,0,100,3646.44,In Stock,,2.65,Normal,Sufficient
2022-01-04,S001,P0019,Furniture,North,137,49,0,109.44,5,Snowy,0,131.36,Winter,0,80,5362.56,In Stock,,2.80,Normal,Sufficient
2022-01-04,S001,P0020,Furniture,North,52,52,424,127.11,10,Snowy,0,111.71,Winter,0,110,6609.72,In Stock,,1.00,Normal,Sufficient
2022-01-04,S002,P0001,Groceries,South,331,172,0,103.11,0,Cloudy,0,123.5,Winter,0,180,17734.92,In Stock,,1.92,Normal,Sufficient
2022-01-04,S002,P0002,Toys,South,141,90,0,29.92,10,Cloudy,0,35.78,Winter,0,96,2692.8,In Stock,,1.57,Normal,Sufficient
2022-01-04,S002,P0003,Groceries,South,596,166,0,68.92,25,Cloudy,1,75.44,Winter,0,139,11440.72,In Stock,,3.59,Normal,Sufficient
2022-01-04,S002,P0004,Groceries,South,339,92,0,37.63,10,Cloudy,0,32.53,Winter,0,80,3461.96,In Stock,,3.68,Normal,Sufficient
2022-01-04,S002,P0005,Electronics,South,0,0,0,74.22,15,Cloudy,1,73.52,Winter,0,64,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S002,P0006,Clothing,South,172,98,0,71.52,0,Cloudy,0,65.75,Winter,0,106,7008.96,In Stock,,1.76,Normal,Sufficient
2022-01-04,S002,P0007,Toys,South,226,96,0,28.57,10,Cloudy,1,27.1,Winter,0,112,2742.72,In Stock,,2.35,Normal,Sufficient
2022-01-04,S002,P0008,Groceries,South,182,96,0,26.73,0,Cloudy,0,29.55,Winter,0,109,2566.08,In Stock,,1.90,Normal,Sufficient
2022-01-04,S002,P0009,Groceries,South,389,110,262,63.42,20,Cloudy,1,60.75,Winter,0,161,6976.2,In Stock,,3.54,Normal,Sufficient
2022-01-04,S002,P0010,Groceries,South,130,77,99,81.42,10,Cloudy,0,71.67,Winter,0,88,6269.34,In Stock,,1.69,Normal,Sufficient
2022-01-04,S002,P0011,Groceries,South,191,106,0,94.34,10,Cloudy,0,105.72,Winter,0,128,10000.04,In Stock,,1.80,Normal,Sufficient
2022-01-04,S002,P0012,Electronics,South,0,0,0,74.94,10,Cloudy,1,72.04,Winter,0,140,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S002,P0013,Groceries,South,331,47,0,16.91,20,Cloudy,1,14.67,Winter,0,69,794.77,In Stock,,7.04,Normal,Sufficient
2022-01-04,S002,P0014,Electronics,South,0,0,0,124.24,15,Cloudy,1,142.52,Winter,0,146,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S002,P0015,Clothing,South,0,0,0,65.07,5,Cloudy,0,72.43,Winter,0,95,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S002,P0016,Clothing,South,470,117,0,93.55,5,Cloudy,0,105.37,Winter,0,129,10945.35,In Stock,,4.02,Normal,Sufficient
2022-01-04,S002,P0017,Toys,South,196,95,0,17.01,25,Cloudy,1,20.16,Winter,0,119,1615.95,In Stock,,2.06,Normal,Sufficient
2022-01-04,S002,P0018,Clothing,South,181,181,206,34.99,10,Cloudy,1,38.26,Winter,0,214,6333.19,In Stock,,1.00,Normal,Sufficient
2022-01-04,S002,P0019,Clothing,South,0,0,0,95.83,10,Cloudy,0,111.25,Winter,0,160,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S002,P0020,Furniture,South,132,90,255,143.16,5,Cloudy,0,136.86,Winter,0,104,12884.4,In Stock,,1.47,Normal,Sufficient
2022-01-04,S003,P0001,Toys,East,76,76,0,15.15,10,Sunny,0,16.99,Winter,0,95,1151.4,In Stock,,1.00,Normal,Sufficient
2022-01-04,S003,P0002,Groceries,East,236,122,0,65.96,0,Sunny,0,64.74,Winter,0,132,8047.12,In Stock,,1.93,Normal,Sufficient
2022-01-04,S003,P0003,Electronics,East,197,145,182,110.35,10,Sunny,1,95.07,Winter,0,185,16000.75,In Stock,,1.36,Normal,Sufficient
2022-01-04,S003,P0004,Groceries,East,518,56,0,19.87,5,Sunny,0,19.62,Winter,0,55,1112.72,In Stock,,9.25,Normal,Sufficient
2022-01-04,S003,P0005,Toys,East,106,106,680,21.41,20,Sunny,1,22.92,Winter,0,149,2269.46,In Stock,,1.00,Normal,Sufficient
2022-01-04,S003,P0006,Toys,East,120,71,125,40.83,0,Sunny,0,45.75,Winter,0,107,2898.93,In Stock,,1.69,Normal,Sufficient
2022-01-04,S003,P0007,Groceries,East,0,0,670,16.12,20,Sunny,1,18.73,Winter,0,170,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S003,P0008,Clothing,East,307,174,357,131.49,10,Sunny,0,119.27,Winter,0,156,22879.26,In Stock,,1.76,Normal,Sufficient
2022-01-04,S003,P0009,Groceries,East,168,86,0,43.15,25,Sunny,1,50.59,Winter,0,116,3710.9,In Stock,,1.95,Normal,Sufficient
2022-01-04,S003,P0010,Groceries,East,178,129,157,42.18,5,Sunny,0,45.73,Winter,0,138,5441.22,In Stock,,1.38,Normal,Sufficient
2022-01-04,S003,P0011,Electronics,East,617,114,0,142.09,0,Sunny,0,165.96,Winter,0,140,16198.26,In Stock,,5.41,Normal,Sufficient
2022-01-04,S003,P0012,Furniture,East,224,62,0,87.64,20,Sunny,1,76.28,Winter,0,90,5433.68,In Stock,,3.61,Normal,Sufficient
2022-01-04,S003,P0013,Groceries,East,0,0,0,66.9,25,Sunny,1,71.48,Winter,0,166,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S003,P0014,Groceries,East,128,128,688,101.6,25,Sunny,1,110.1,Winter,0,227,13004.8,In Stock,,1.00,Normal,Sufficient
2022-01-04,S003,P0015,Groceries,East,0,0,0,132.02,5,Sunny,0,118.88,Winter,0,203,0,OOS,,N/A,OOS,Urgent Replenishment
2022-01-04,S003,P0016,Electronics,East,289,126,233,105.97,5,Sunny,0,104.6,Winter,0,112,13352.22,In Stock,,2.29,Normal,Sufficient
2022-01-04,S003,P0017,Furniture,East,63,63,498,138.36,10,Sunny,1,149.04,Winter,0,148,8716.68,In Stock,,1.00,Normal,Sufficient
